Instancia,Ficheiro,Config,Algoritmo,Viz,Iter_HC,Tmax,Tmin,Alpha,Pop,Geracoes,Prob_Cross,Prob_Mut,Selecao,Crossover,Run,Fitness
tourism_250,tourism_250.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,2,1804.63
tourism_250,tourism_250.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,3,1803.67
tourism_250,tourism_250.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,4,1804.45
tourism_250,tourism_250.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,5,1804.35
tourism_250,tourism_250.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,6,1802.94
tourism_250,tourism_250.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,7,1801.60
tourism_250,tourism_250.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,8,1803.11
tourism_250,tourism_250.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,9,1804.67
tourism_250,tourism_250.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,10,1804.92
tourism_250,tourism_250.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,1,1736.27
tourism_250,tourism_250.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,2,1728.81
tourism_250,tourism_250.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,3,1742.80
tourism_250,tourism_250.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,4,1752.54
tourism_250,tourism_250.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,5,1723.30
tourism_250,tourism_250.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,6,1747.35
tourism_250,tourism_250.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,7,1769.11
tourism_250,tourism_250.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,8,1734.83
tourism_250,tourism_250.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,9,1742.72
tourism_250,tourism_250.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,10,1753.00
tourism_250,tourism_250.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,1,1805.37
tourism_250,tourism_250.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,2,1805.48
tourism_250,tourism_250.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,3,1805.48
tourism_250,tourism_250.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,4,1805.48
tourism_250,tourism_250.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,5,1805.48
tourism_250,tourism_250.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,6,1805.48
tourism_250,tourism_250.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,7,1805.48
tourism_250,tourism_250.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,8,1805.48
tourism_250,tourism_250.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,9,1805.48
tourism_250,tourism_250.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,10,1805.48
tourism_250,tourism_250.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,1,1800.74
tourism_250,tourism_250.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,2,1802.33
tourism_250,tourism_250.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,3,1801.85
tourism_250,tourism_250.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,4,1799.37
tourism_250,tourism_250.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,5,1801.04
tourism_250,tourism_250.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,6,1798.37
tourism_250,tourism_250.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,7,1799.15
tourism_250,tourism_250.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,8,1801.55
tourism_250,tourism_250.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,9,1801.40
tourism_250,tourism_250.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,10,1799.39
tourism_250,tourism_250.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,1,1805.37
tourism_250,tourism_250.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,2,1803.81
tourism_250,tourism_250.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,3,1804.98
tourism_250,tourism_250.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,4,1803.79
tourism_250,tourism_250.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,5,1804.39
tourism_250,tourism_250.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,6,1805.23
tourism_250,tourism_250.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,7,1804.73
tourism_250,tourism_250.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,8,1805.48
tourism_250,tourism_250.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,9,1805.35
tourism_250,tourism_250.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,10,1803.58
tourism_250,tourism_250.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,1,1768.17
tourism_250,tourism_250.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,2,1767.68
tourism_250,tourism_250.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,3,1782.08
tourism_250,tourism_250.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,4,1761.37
tourism_250,tourism_250.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,5,1769.39
tourism_250,tourism_250.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,6,1768.99
tourism_250,tourism_250.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,7,1763.33
tourism_250,tourism_250.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,8,1756.65
tourism_250,tourism_250.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,9,1774.39
tourism_250,tourism_250.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,10,1760.62
tourism_500,tourism_500.txt,HC-1,Trepa-Colinas,1,1000,,,,50,1000,0.7,0.1,,,1,3531.42
tourism_500,tourism_500.txt,HC-1,Trepa-Colinas,1,1000,,,,50,1000,0.7,0.1,,,2,3524.41
tourism_500,tourism_500.txt,HC-1,Trepa-Colinas,1,1000,,,,50,1000,0.7,0.1,,,3,3511.14
tourism_500,tourism_500.txt,HC-1,Trepa-Colinas,1,1000,,,,50,1000,0.7,0.1,,,4,3504.58
tourism_500,tourism_500.txt,HC-1,Trepa-Colinas,1,1000,,,,50,1000,0.7,0.1,,,5,3534.07
tourism_500,tourism_500.txt,HC-1,Trepa-Colinas,1,1000,,,,50,1000,0.7,0.1,,,6,3519.32
tourism_500,tourism_500.txt,HC-1,Trepa-Colinas,1,1000,,,,50,1000,0.7,0.1,,,7,3531.68
tourism_500,tourism_500.txt,HC-1,Trepa-Colinas,1,1000,,,,50,1000,0.7,0.1,,,8,3509.01
tourism_500,tourism_500.txt,HC-1,Trepa-Colinas,1,1000,,,,50,1000,0.7,0.1,,,9,3509.47
tourism_500,tourism_500.txt,HC-1,Trepa-Colinas,1,1000,,,,50,1000,0.7,0.1,,,10,3528.42
tourism_500,tourism_500.txt,HC-2,Trepa-Colinas,2,1000,,,,50,1000,0.7,0.1,,,1,3439.93
tourism_500,tourism_500.txt,HC-2,Trepa-Colinas,2,1000,,,,50,1000,0.7,0.1,,,2,3468.15
tourism_500,tourism_500.txt,HC-2,Trepa-Colinas,2,1000,,,,50,1000,0.7,0.1,,,3,3444.23
tourism_500,tourism_500.txt,HC-2,Trepa-Colinas,2,1000,,,,50,1000,0.7,0.1,,,4,3462.03
tourism_500,tourism_500.txt,HC-2,Trepa-Colinas,2,1000,,,,50,1000,0.7,0.1,,,5,3453.64
tourism_500,tourism_500.txt,HC-2,Trepa-Colinas,2,1000,,,,50,1000,0.7,0.1,,,6,3428.07
tourism_500,tourism_500.txt,HC-2,Trepa-Colinas,2,1000,,,,50,1000,0.7,0.1,,,7,3437.57
tourism_500,tourism_500.txt,HC-2,Trepa-Colinas,2,1000,,,,50,1000,0.7,0.1,,,8,3423.42
tourism_500,tourism_500.txt,HC-2,Trepa-Colinas,2,1000,,,,50,1000,0.7,0.1,,,9,3456.05
tourism_500,tourism_500.txt,HC-2,Trepa-Colinas,2,1000,,,,50,1000,0.7,0.1,,,10,3452.13
tourism_500,tourism_500.txt,SA-1,Recristalizacao,1,,100.0,0.001,0.99,50,1000,0.7,0.1,,,1,3613.12
tourism_500,tourism_500.txt,SA-1,Recristalizacao,1,,100.0,0.001,0.99,50,1000,0.7,0.1,,,2,3612.46
tourism_500,tourism_500.txt,SA-1,Recristalizacao,1,,100.0,0.001,0.99,50,1000,0.7,0.1,,,3,3613.00
tourism_500,tourism_500.txt,SA-1,Recristalizacao,1,,100.0,0.001,0.99,50,1000,0.7,0.1,,,4,3613.15
tourism_500,tourism_500.txt,SA-1,Recristalizacao,1,,100.0,0.001,0.99,50,1000,0.7,0.1,,,5,3613.22
tourism_500,tourism_500.txt,SA-1,Recristalizacao,1,,100.0,0.001,0.99,50,1000,0.7,0.1,,,6,3613.12
tourism_500,tourism_500.txt,SA-1,Recristalizacao,1,,100.0,0.001,0.99,50,1000,0.7,0.1,,,7,3613.35
tourism_500,tourism_500.txt,SA-1,Recristalizacao,1,,100.0,0.001,0.99,50,1000,0.7,0.1,,,8,3612.72
tourism_500,tourism_500.txt,SA-1,Recristalizacao,1,,100.0,0.001,0.99,50,1000,0.7,0.1,,,9,3612.71
tourism_500,tourism_500.txt,SA-1,Recristalizacao,1,,100.0,0.001,0.99,50,1000,0.7,0.1,,,10,3613.25
tourism_500,tourism_500.txt,SA-2,Recristalizacao,2,,100.0,0.001,0.95,50,1000,0.7,0.1,,,1,3578.05
tourism_500,tourism_500.txt,SA-2,Recristalizacao,2,,100.0,0.001,0.95,50,1000,0.7,0.1,,,2,3575.60
tourism_500,tourism_500.txt,SA-2,Recristalizacao,2,,100.0,0.001,0.95,50,1000,0.7,0.1,,,3,3579.51
tourism_500,tourism_500.txt,SA-2,Recristalizacao,2,,100.0,0.001,0.95,50,1000,0.7,0.1,,,4,3584.11
tourism_500,tourism_500.txt,SA-2,Recristalizacao,2,,100.0,0.001,0.95,50,1000,0.7,0.1,,,5,3580.74
tourism_500,tourism_500.txt,SA-2,Recristalizacao,2,,100.0,0.001,0.95,50,1000,0.7,0.1,,,6,3572.18
tourism_500,tourism_500.txt,SA-2,Recristalizacao,2,,100.0,0.001,0.95,50,1000,0.7,0.1,,,7,3573.95
tourism_500,tourism_500.txt,SA-2,Recristalizacao,2,,100.0,0.001,0.95,50,1000,0.7,0.1,,,8,3566.37
tourism_500,tourism_500.txt,SA-2,Recristalizacao,2,,100.0,0.001,0.95,50,1000,0.7,0.1,,,9,3570.93
tourism_500,tourism_500.txt,SA-2,Recristalizacao,2,,100.0,0.001,0.95,50,1000,0.7,0.1,,,10,3574.25
tourism_500,tourism_500.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,1,3610.57
tourism_500,tourism_500.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,2,3607.35
tourism_500,tourism_500.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,3,3610.65
tourism_500,tourism_500.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,4,3611.54
tourism_500,tourism_500.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,5,3609.90
tourism_500,tourism_500.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,6,3603.45
tourism_500,tourism_500.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,7,3608.39
tourism_500,tourism_500.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,8,3609.39
tourism_500,tourism_500.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,9,3609.81
tourism_500,tourism_500.txt,GA-1,Evolutivo,,,,,,50,1000,0.7,0.1,1,1,10,3610.82
tourism_500,tourism_500.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,1,3376.35
tourism_500,tourism_500.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,2,3394.30
tourism_500,tourism_500.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,3,3396.18
tourism_500,tourism_500.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,4,3404.48
tourism_500,tourism_500.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,5,3390.06
tourism_500,tourism_500.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,6,3394.51
tourism_500,tourism_500.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,7,3426.72
tourism_500,tourism_500.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,8,3408.68
tourism_500,tourism_500.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,9,3378.83
tourism_500,tourism_500.txt,GA-2,Evolutivo,,,,,,50,1000,0.7,0.1,2,3,10,3410.73
tourism_500,tourism_500.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,1,3613.40
tourism_500,tourism_500.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,2,3613.24
tourism_500,tourism_500.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,3,3613.28
tourism_500,tourism_500.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,4,3612.26
tourism_500,tourism_500.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,5,3612.76
tourism_500,tourism_500.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,6,3612.20
tourism_500,tourism_500.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,7,3613.25
tourism_500,tourism_500.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,8,3613.00
tourism_500,tourism_500.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,9,3612.95
tourism_500,tourism_500.txt,H1-1,Hibrido1_GA_SA,1,,100.0,0.001,0.99,50,1000,0.7,0.1,1,1,10,3613.00
tourism_500,tourism_500.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,1,3600.12
tourism_500,tourism_500.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,2,3601.85
tourism_500,tourism_500.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,3,3598.05
tourism_500,tourism_500.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,4,3603.35
tourism_500,tourism_500.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,5,3601.67
tourism_500,tourism_500.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,6,3600.81
tourism_500,tourism_500.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,7,3601.55
tourism_500,tourism_500.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,8,3595.90
tourism_500,tourism_500.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,9,3596.20
tourism_500,tourism_500.txt,H1-2,Hibrido1_GA_SA,2,,100.0,0.001,0.95,50,1000,0.7,0.1,2,3,10,3600.44
tourism_500,tourism_500.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,1,3610.81
tourism_500,tourism_500.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,2,3611.15
tourism_500,tourism_500.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,3,3610.73
tourism_500,tourism_500.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,4,3611.20
tourism_500,tourism_500.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,5,3611.64
tourism_500,tourism_500.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,6,3609.49
tourism_500,tourism_500.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,7,3608.90
tourism_500,tourism_500.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,8,3608.07
tourism_500,tourism_500.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,9,3609.23
tourism_500,tourism_500.txt,H2-1,Hibrido2_GA_HC,1,1000,,,,50,1000,0.7,0.1,1,1,10,3612.52
tourism_500,tourism_500.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,1,3503.62
tourism_500,tourism_500.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,2,3474.23
tourism_500,tourism_500.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,3,3528.79
tourism_500,tourism_500.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,4,3474.95
tourism_500,tourism_500.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,5,3515.43
tourism_500,tourism_500.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,6,3511.88
tourism_500,tourism_500.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,7,3503.30
tourism_500,tourism_500.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,8,3490.22
tourism_500,tourism_500.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,9,3507.54
tourism_500,tourism_500.txt,H2-2,Hibrido2_GA_HC,2,1000,,,,50,1000,0.7,0.1,2,3,10,3512.23
